Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2020-02-12,75.47883605957031,75.56183438962064,74.98380380484578,75.34115772589581,31042000
2020-02-13,75.21839904785156,75.84265359210247,74.75169269042738,75.04990727608255,22914000
2020-02-14,75.48379516601562,75.54940357919031,74.82871969441815,75.27504801856062,23198000
2020-02-18,75.51908874511719,76.07177387697551,75.10010038845961,75.2656116722523,25642000
2020-02-19,75.7889633178711,76.08071636687094,75.59562667949956,75.90476963599502,22746000
2020-02-20,75.3973159790039,75.89830913388566,74.76460545939334,75.49771179166399,25962000
2020-02-21,73.7308120727539,75.09712201651912,73.48379648553163,74.78051645575131,42520000
2020-02-24,70.56977081298828,71.39085061066245,69.92017084559518,70.72832007360728,49560000
2020-02-25,68.90277099609375,71.41420604268774,68.6095314738439,71.12345404341151,51580000
2020-02-26,69.1090316772461,70.26211993545422,68.41718175588586,69.3331893529706,49776000
2020-02-27,65.35554504394531,68.06181854983387,65.32025710125075,67.55187630466246,62290000
2020-02-28,66.56330108642578,66.72234329446091,63.032474577890135,63.33565660786584,80198000
2020-03-02,68.90277099609375,68.95992335319495,65.86498973932271,67.16668472611838,55430000
2020-03-03,66.48725128173828,69.98974398483931,66.0657754377629,69.46737937518863,56602000
2020-03-04,68.66817474365234,68.72682112865719,66.45146576661222,67.5429195091109,47598000
2020-03-05,65.34609985351562,67.27801792596884,64.69401237722127,66.87641946790515,54380000
2020-03-06,64.40077209472656,64.749176992324,62.485754791836364,63.118958320680555,64640000
2020-03-09,60.42709732055664,62.2630863308669,59.54488749938329,59.88882544645496,69252000
2020-03-10,63.37839889526367,63.41219659651664,60.36347937262164,62.345595294100725,54872000
2020-03-11,60.18405532836914,62.471837004879546,59.20194638434587,62.04141969656754,54732000
2020-03-12,55.24617004394531,59.08315897707702,55.093088793643375,55.79637143545041,94326000
2020-03-13,60.3515510559082,60.35801254815982,55.28294645939998,58.39925895072103,79400000
2020-03-16,53.330162048339844,56.93205724294151,53.03592525411457,54.15570870045383,96520000
2020-03-17,55.56972885131836,55.96436146118227,52.142286371252744,54.206903805412416,83194000
2020-03-18,54.2342414855957,54.9201266387837,51.54089119835191,52.68105643511553,93044000
2020-03-19,55.252132415771484,57.28692986717437,52.46286095347188,54.08662180403557,74064000
2020-03-20,53.09209060668945,56.58464493927345,52.788411827604236,56.20790275611239,82878000
2020-03-23,52.39228439331055,53.02747485160064,50.1427750747484,52.503616205473385,83672000
2020-03-24,56.163665771484375,56.32867650822364,53.997655270650036,54.86992638457608,72468000
2020-03-25,54.752628326416016,56.96684589730019,53.82767559964816,55.893783183631335,90324000
2020-03-26,57.79935836791992,58.2248082107235,54.27599070550208,55.403725907105226,76562000
2020-03-27,55.18205642700195,57.209399009277156,54.870922668179226,56.03742683865371,62794000
2020-03-30,56.97380828857422,57.206911181337766,54.59706354301612,56.294384625975866,58736000
2020-03-31,57.75114059448242,58.32022585880197,56.4971599613131,57.094081968940216,65228000
2020-04-01,54.776485443115234,56.134343016616064,54.34855188262527,55.86495870188126,51970000
2020-04-02,55.5185432434082,55.80383105173932,54.330667528469384,54.67211799685489,56410000
2020-04-03,54.30928421020508,55.60600782911399,53.433539690003485,55.403225429150275,51374000
2020-04-06,58.80681610107422,59.18256098616777,55.91466119321334,56.312278078480674,63320000
2020-04-07,58.7755012512207,60.67511173994874,58.51158493407439,60.48773225444198,61620000
2020-04-08,59.99021530151367,60.38286092047919,58.844585905708094,59.796378118878934,40334000
2020-04-09,59.968841552734375,60.735245030951475,59.26555896381387,60.5458823630617,54028000
2020-04-13,60.159698486328125,60.363974915536076,58.76406930235187,59.71685497525445,38702000
2020-04-14,62.88436508178711,63.407226488370725,61.06079837954769,61.62889402662632,63358000
2020-04-15,62.4902229309082,63.375413207369725,61.33216733586712,61.95393805464878,42236000
2020-04-16,62.496681213378906,63.28843392422441,61.54091505411819,62.97928717350313,57896000
2020-04-17,63.56875991821289,64.11548030974984,62.92263340606101,63.70295344109834,51050000
2020-04-20,62.68157196044922,63.46040167216419,62.44747559620206,63.11596699080577,35292000
2020-04-21,60.246681213378906,62.127400172608,59.89081376639411,61.76507502527567,49648000
2020-04-22,62.5453987121582,63.612496786017424,61.49121983171231,61.685553774547564,46296000
2020-04-23,63.17959213256836,64.02353361006963,62.65076597501008,62.90971105350815,34202000
2020-04-24,63.44947814941406,63.50464731552089,61.82919436141358,62.37591476832244,37402000
2020-04-27,63.164180755615234,64.31925591423104,62.87590871213602,64.21487854624797,44186000
2020-04-28,61.262088775634766,63.8550354856194,61.152247202565185,63.77750516480673,80700000
2020-04-29,66.70893096923828,67.60207310698362,65.94103713667657,66.84908924523576,108358000
2020-04-30,66.93357849121094,67.09759574643829,65.68108791378218,66.17115269463649,55842000
2020-05-01,65.47332763671875,67.16866539065423,65.09261531499435,65.80981059070817,48872000
2020-05-04,65.75067138671875,65.82870983791979,64.41418896676213,65.01657907161132,30806000
2020-05-05,67.04888153076172,68.14182931592569,66.35355821217384,66.47631898349688,39666000
2020-05-06,66.87045288085938,68.02652152525717,66.85554291179093,67.49520788690677,31732000
2020-05-07,68.05583953857422,68.3898425570704,67.2238314290817,67.65971670616595,30652000
2020-05-08,68.80435180664062,69.41568323714807,68.19152634579153,68.67910352698412,33326000
2020-05-11,69.76111602783203,70.35455708546392,68.36499380036295,68.42910818632103,32718000
2020-05-12,68.34909057617188,70.29491745169202,68.31578962162713,69.99124247517625,33918000
2020-05-13,67.01458740234375,68.85356454541251,66.00464552096055,68.39779422915657,40368000
2020-05-14,67.43855285644531,67.46389828872138,65.77055494221263,66.27851016752273,36660000
2020-05-15,68.24371337890625,68.3192567124145,66.55086318993158,67.01110797264566,41544000
2020-05-18,68.84610748291016,69.22284584833687,67.30633843808062,67.67314188002902,47094000
2020-05-19,68.3103256225586,69.20942869619388,68.27851869667818,68.8610237903889,31586000
2020-05-20,70.03795623779297,70.180602019171,68.95743852277165,69.0439178595282,38262000
2020-05-21,69.91817474365234,70.40077690972375,69.30385521417513,70.12890887406212,30894000
2020-05-22,70.2407455444336,70.42762070284867,69.38139738687791,69.77652674967098,28544000
2020-05-26,70.64482116699219,71.82474891987746,70.54691286537988,71.66818664423963,44590000
2020-05-27,70.59064483642578,70.84263545863065,69.31430289298851,70.57672835911077,31684000
2020-05-28,70.48925018310547,71.79243149001515,69.53696125963396,69.5826846576574,35170000
2020-05-29,71.24870300292969,71.40824575073918,70.37693236734941,70.59810198061977,37044000
2020-06-01,71.3157958984375,71.64929840074767,70.69004737164701,70.8600331609996,25162000
2020-06-02,71.68557739257812,71.71987183860682,70.65674401171745,71.32225496314504,23442000
2020-06-03,71.53348541259766,72.01857509011279,71.15425954397881,71.70495763260949,27732000
2020-06-04,70.29342651367188,71.6363780029132,69.88140017820018,71.41072629598644,26982000
2020-06-05,71.5717544555664,71.88388546932697,69.96140960368517,70.36001995145723,42642000
2020-06-08,71.97036743164062,72.01807781576186,70.79938882101114,70.88885621911606,33878000
2020-06-09,72.17115783691406,72.95247508696426,71.6880551302811,71.83120144804217,33624000
2020-06-10,72.79840087890625,73.19949117623362,72.284484738681,72.63985163701456,31762000
2020-06-11,69.6771240234375,72.14731009534592,69.50366480511502,71.62195739459237,47144000
2020-06-12,70.22483825683594,71.29790097645115,68.87691943875373,70.86797665202103,36676000
2020-06-15,70.61351013183594,70.82523776812751,68.9465057519385,69.06032509306121,30468000
2020-06-16,71.892333984375,72.42414055651712,71.02354392284192,72.01807522428368,30648000
2020-06-17,72.19403076171875,72.67415304081412,71.32872160963335,72.21391577807985,30610000
2020-06-18,71.27851867675781,72.21539713713369,70.88686275471798,72.06032890643546,34862000
2020-06-19,70.80734252929688,71.7944188567167,70.527018434068,71.57076174305182,52784000
2020-06-22,72.1005859375,72.11500295286778,70.53647248854337,70.82573803307672,29442000
2020-06-23,72.76261901855469,73.3202792077217,71.81927900400434,72.16719094952515,37752000
2020-06-24,71.20793914794922,73.34959003531652,71.07374184753928,72.72782311392015,31592000
2020-06-25,71.62543487548828,71.68606824301433,70.55385860307278,71.13437664568062,23958000
2020-06-26,67.72085571289062,71.42265389287908,67.34610431307675,71.20446476079819,97640000
2020-06-29,69.4420394897461,69.48329597242174,67.17960678537106,67.61151817229404,45074000
2020-06-30,70.47980499267578,70.77553202748788,68.93308146352109,69.4276207314357,40286000
2020-07-01,71.67017364501953,71.99224721231568,70.28746725755128,70.53548392589654,42182000
2020-07-02,73.058349609375,73.98231277452349,72.12097050392227,72.1592465077185,57218000
2020-07-06,74.53549194335938,75.0499087006184,73.40875012372241,73.9639228245685,44712000
2020-07-07,74.0518798828125,75.61251972103247,74.04094388398502,74.3605298691373,42364000
2020-07-08,74.7318115234375,75.10805696033697,74.1701773682093,74.59264674612793,31766000
2020-07-09,75.48031616210938,76.0011943442537,74.33369705904624,75.04641785636663,41836000
2020-07-10,76.49175262451172,76.60755894787303,74.58866871060751,75.21142915914302,35918000
2020-07-13,75.16073608398438,78.34811733885599,74.87892553761367,77.03499349639783,42954000
2020-07-14,75.58966064453125,75.6860824898082,73.8535744753271,74.1945319489751,38108000
2020-07-15,75.39185333251953,76.35855177344854,74.4450323235037,75.70745780755433,31026000
2020-07-16,75.29442596435547,75.34363037399115,73.96986570533734,74.62742105876703,26484000
2020-07-17,75.39036560058594,75.71740664141213,74.45845448362466,75.39334607803521,34264000
2020-07-20,77.7258529663086,77.9828110468107,74.68707832484279,75.2984098256749,30166000
2020-07-21,77.33220672607422,78.87943072642386,77.16818948482822,78.77903491380007,27486000
2020-07-22,77.77604675292969,77.88191056426423,76.70149001074321,77.32177049396131,24482000
2020-07-23,75.38539123535156,78.04941454112458,74.97981882202595,77.82973137988438,33910000
2020-07-24,74.96094512939453,75.31979311369753,73.93609312358721,74.51263731410398,29902000
2020-07-27,76.0156021118164,76.41968047027258,75.16570354912521,75.21192748626585,27124000
2020-07-28,74.73429870605469,75.84562993463835,74.57872992872774,75.79543202418513,30910000
2020-07-29,75.72136688232422,76.20943703995182,74.70247606239894,74.80138542587366,22676000
2020-07-30,76.45995330810547,76.58520161331768,74.31282650347576,74.45199128704489,36042000
2020-07-31,73.95397186279297,74.80238401164732,72.26658953456065,74.40626116049008,91468000
2020-08-03,73.6960220336914,74.44005682994376,73.14731087568586,74.10556841740734,45482000
2020-08-04,73.22583770751953,74.2104341120934,72.76509995057629,73.89234213587086,37212000
2020-08-05,73.51360321044922,74.05585279785222,73.12244786821866,73.40078496062814,29134000
2020-08-06,74.79890441894531,74.86451283620934,73.15625955179489,73.36749423519043,33306000
2020-08-07,74.47187042236328,75.55139469418054,73.87047383922078,75.00219058868828,27718000
2020-08-10,74.39482879638672,74.90824439503312,73.43408379848836,74.09562076050092,20546000
2020-08-11,73.58567810058594,75.0717681789972,73.46887828992924,74.25466245860412,31098000
2020-08-12,74.91272735595703,75.1329110653364,73.80735705287225,73.91272792250739,22512000
2020-08-13,75.38040924072266,76.39035862745715,74.96092797257624,74.96092797257624,22388000
2020-08-14,74.78299713134766,75.5364814391722,74.5031735678337,75.22931787656705,21942000
2020-08-17,75.36004638671875,75.73480540868046,74.80140024534988,75.34663044601552,19990000
2020-08-18,77.32524871826172,77.40427306630195,75.62991859983968,75.85108818351505,28378000
2020-08-19,76.77007293701172,77.97534587271367,76.54094784068685,77.16172122988898,30472000
2020-08-20,78.3426513671875,78.53748204410786,76.26560770655841,76.53946273744957,26382000
2020-08-21,78.3088607788086,79.11949748990821,77.64981128979412,78.12147749467412,34838000
2020-08-24,78.78498840332031,79.95944790335828,78.2825012657784,79.14880374301515,25638000
2020-08-25,79.81383514404297,79.96442887415282,78.42366625157257,78.53400457958628,25150000
2020-08-26,81.71641540527344,82.14684028407368,79.5717839155142,79.83619697866935,52188000
2020-08-27,80.9405746459961,81.9082665554594,80.45796486880047,81.83967766198782,31350000
2020-08-28,81.48282623291016,81.578254599489,80.79595130951779,80.9878015351671,22418000
2020-08-31,80.99077606201172,81.73481087660946,80.78202889543032,81.68858693545364,26422000
2020-09-01,82.26065826416016,82.4664249577618,80.99077774508915,81.12149404801256,22652000
2020-09-02,85.35758972167969,85.79049458829627,82.51463895385291,82.90330686158622,49522000
2020-09-03,80.98977661132812,84.49326290455323,79.90627082574188,84.46940392043874,63726000
2020-09-04,78.58917999267578,81.2621448425601,76.44006626022279,79.97039232888137,55850000
2020-09-08,75.7258529663086,77.31382552082441,75.37296596313182,75.79543535770674,54032000
2020-09-09,76.90031433105469,77.47138290670897,75.80388541753454,76.98331266428126,39242000
2020-09-10,75.84761047363281,78.2139195980951,75.54691599071744,77.04692255801713,33024000
2020-09-11,75.33618927001953,76.4763469616179,74.20596650266565,75.95199531103415,30706000
2020-09-14,74.99174499511719,77.385887124181,74.80685682751938,76.12594164505171,42660000
2020-09-15,76.29840087890625,77.08717306497414,75.65128855538055,75.93906003587539,23042000
2020-09-16,75.1537857055664,77.25518157623212,75.12893322558484,76.6642279768658,22128000
2020-09-17,73.90874481201172,74.48628243014171,72.6870752482164,73.84761090080998,40008000
2020-09-18,72.12196350097656,74.31432076299625,71.1542715059607,73.97137626531904,63056000
2020-09-21,71.08070373535156,71.57374135498944,69.7158879948573,71.15426008539798,56908000
2020-09-22,72.55585479736328,72.76212201409479,71.04889372299635,72.08368807015958,33950000
2020-09-23,70.04938507080078,72.22086354249963,69.71589017051375,72.17165912823069,37726000
2020-09-24,70.71887969970703,71.47087007762757,69.68955324398813,69.71589975426382,34552000
2020-09-25,71.5240478515625,71.8659912364517,69.96440136049542,70.82772346753602,30326000
2020-09-28,72.49820709228516,73.21043499547918,71.88290158112225,73.16073762185007,30784000
2020-09-29,72.864013671875,73.16122715906542,72.26659105249696,72.7591433452389,31816000
2020-09-30,72.84313201904297,73.8669903475037,72.35406834665217,72.6115193753347,40924000
2020-10-01,73.95147705078125,74.30784500416581,73.399785483023,73.74074293031526,32884000
2020-10-02,72.34611511230469,73.51063227599069,71.93607578016741,72.54641379359045,31222000
2020-10-05,73.69950103759766,73.79244186933461,72.56927833560445,72.69651361378078,21602000
2020-10-06,72.11847686767578,73.7834865085433,71.81976938299223,73.33517880442524,26096000
2020-10-07,72.52205657958984,73.01062727767994,71.23427819924632,72.53050505616109,36108000
2020-10-08,73.72932434082031,73.95794893824119,72.83568170788425,72.83568170788425,26076000
2020-10-09,75.072265625,75.14184801100704,73.90675497144849,74.19800750030022,32966000
2020-10-12,77.76313018798828,78.94752480855475,76.00914589720152,76.44155777692924,55344000
2020-10-13,77.88639068603516,78.785501299795,77.4669093797361,78.3804294251196,39072000
2020-10-14,77.70597839355469,78.72039491290862,76.8342076798103,78.26065815199358,33174000
2020-10-15,77.30984497070312,78.10159771852481,76.59712416174149,76.76461484111238,31210000
2020-10-16,77.91770935058594,78.41522155105741,77.41870311948242,77.6259562621858,34194000
2020-10-19,76.04145050048828,78.72436525341296,75.6920521287433,78.32674837441711,29734000
2020-10-20,77.0916519165039,78.22286805695798,75.57176792956199,75.70149072442969,41670000
2020-10-21,78.82674407958984,80.27555922959226,77.88986565982232,78.02455591549942,60322000
2020-10-22,79.85409545898438,80.19007792571055,78.40379364322177,78.77755157531664,30512000
2020-10-23,81.16224670410156,81.21890610649227,80.11502229249383,80.2710916060795,30548000
2020-10-26,78.74226379394531,80.99325986901373,77.92168452045772,80.26860949783985,35826000
2020-10-27,79.4674072265625,79.62247545970848,78.37943448774232,78.97287554235537,25902000
2020-10-28,75.08966064453125,77.227337647025,74.97435486120591,77.03847551060359,45174000
2020-10-29,77.37992858886719,78.96342651481251,75.37544774712697,75.39880619390499,55406000
2020-10-30,80.32376098632812,83.56482862281354,79.60109772502665,82.87496577504488,99878000
2020-11-02,80.73181915283203,82.41770728492646,80.23081844254993,80.6930502024534,44228000
2020-11-03,81.79246520996094,82.45548869258043,80.12496778709567,81.05191139776959,31432000
2020-11-04,86.77210235595703,87.97389444504971,84.64237321504866,84.77060198741863,71342000
2020-11-05,87.5996322631836,89.05689592628298,86.53253048448725,87.99476160928013,39758000
2020-11-06,87.46195983886719,87.89784511416963,86.3163266840614,87.04495850154653,28622000
2020-11-09,87.54595184326172,90.30291578771505,87.35360869621603,89.26365456401794,53440000
2020-11-10,86.36802673339844,87.4445705616141,85.29446338242133,85.97289735781204,43022000
2020-11-11,86.8406982421875,87.61952049260559,86.63343751340416,86.89884409485616,31838000
2020-11-12,86.62150573730469,87.72290206818208,86.38045110337089,86.58074979573601,26474000
2020-11-13,88.08472442626953,88.3267725359587,86.28154336497948,86.87895838542859,29744000
2020-11-16,88.17269897460938,89.18214790375693,87.54148245352901,87.68114776395682,25468000
2020-11-17,87.5578842163086,88.32727199763137,87.45003341652357,87.86603369221503,21314000
2020-11-18,86.51315307617188,87.72389422779378,86.41026973137838,87.30838687894031,20108000
2020-11-19,87.40430450439453,87.64884013977176,85.98531678397347,86.14485952561319,20106000
2020-11-20,86.30142974853516,87.89089635723964,86.2328408485756,87.57479132194395,27694000
2020-11-23,85.86305236816406,86.77905996083152,84.99923725500729,86.49228192825137,22530000
2020-11-24,87.6692123413086,87.79744110482822,85.52357988648174,85.86006284010365,27984000
2020-11-25,87.68064880371094,87.99128581598679,86.89685155716043,87.86355757964036,19600000
2020-11-27,88.81832122802734,89.31484746381066,87.7010215428724,87.7010215428724,14790000
2020-11-30,87.1970443725586,88.48630918693739,86.87099688491287,88.2532101084977,32418000
2020-12-01,89.23284149169922,90.5429849598302,87.62597748505007,87.80639874029217,37350000
2020-12-02,90.70451354980469,91.09070148775342,88.72637917921868,89.23284036857012,29424000
2020-12-03,90.5489501953125,91.64189039742604,90.30838853043117,90.48433527145409,24728000
2020-12-04,90.64437866210938,90.92966265198878,90.1389033926979,90.46843192086999,20544000
2020-12-07,90.30988311767578,90.91922763871526,89.61455221034254,90.23631917808771,22288000
2020-12-08,90.02657318115234,90.25719232611036,89.03005487971733,89.88691546289782,19936000
2020-12-09,88.3630599975586,90.87350920428125,87.57478821418779,89.9783725209732,31728000
2020-12-10,87.8555908203125,88.22039966529381,86.15976018568627,87.60459371964308,28688000
2020-12-11,88.2109603881836,88.3357157190994,87.11453925133496,87.47537413824337,18628000
2020-12-14,87.09068298339844,88.9564919183181,86.93511421848308,88.00818452775862,33050000
2020-12-15,87.529052734375,87.67417844887801,86.56434137811691,87.46841178469032,21352000
2020-12-16,87.33570861816406,87.92815613616891,86.93163785741062,87.92815613616891,24676000
2020-12-17,86.5066909790039,87.80888651153566,86.04148626067287,87.6707152270233,34880000
2020-12-18,85.79644775390625,86.89685053812563,85.23879516890149,86.78800624252257,85256000
2020-12-21,86.2109603881836,86.33223471277942,84.19505060654919,84.94704090919593,33974000
2020-12-22,85.49822998046875,86.11403591990089,84.78053420500082,85.9510121822436,20370000
2020-12-23,85.89635467529297,86.68561995001107,85.5469486953676,85.68264004353622,22974000
2020-12-24,86.19107818603516,86.60111749220657,85.70350097566532,85.93461307391874,9312000
2020-12-28,88.16922760009766,88.81734114641289,86.5718130213234,86.72538724186053,27650000
2020-12-29,87.36405181884766,88.89039743482031,87.232342027519,88.82877056982713,19726000
2020-12-30,86.29496765136719,87.86107580020455,85.88492828514092,87.72389800124583,21026000
2020-12-31,87.10957336425781,87.35112092422652,86.28699964379047,86.34565361015774,21070000
2021-01-04,85.79198455810547,87.599139702872,84.84814399864958,87.47538543218987,37324000
2021-01-05,86.48383331298828,86.82080925579612,85.33323258517258,85.74029145480254,20360000
2021-01-06,85.63043975830078,86.67865760253562,84.29942545639337,84.50618562227412,46588000
2021-01-07,88.1881103515625,88.36106903428461,85.82328752401315,85.82328752401315,41936000
2021-01-08,89.35560607910156,89.4316499567786,87.53601343092207,88.32826671520765,35484000
2021-01-11,87.29098510742188,88.68711490972898,87.08472547368993,88.32130495153285,34796000
2021-01-12,86.35360717773438,87.86802326248193,85.30738385866071,86.74774304931569,29528000
2021-01-13,86.84169006347656,87.29596637857081,85.85112501139443,85.85112501139443,23432000
2021-01-14,86.03004455566406,87.85063066888812,85.78898994155325,86.9221931049846,29212000
2021-01-15,85.86603546142578,86.86007395064999,85.0752837283635,85.935617852315,31444000
2021-01-19,88.69158935546875,89.65431379811183,86.1249814473934,86.6304491305438,41660000
2021-01-20,93.4430923461914,94.41973327214447,90.43314413657636,90.77409403569013,64152000
2021-01-21,93.6458740234375,96.02808680692029,93.41028739595158,94.11804835473008,58634000
2021-01-22,94.06387329101562,94.65184639482581,93.26565898218763,94.0092008703038,32744000
2021-01-25,94.14935302734375,95.51815044109912,92.4038248156456,95.06685462644022,50586000
2021-01-26,94.82878112792969,95.21645551264548,93.2472701569076,93.737327345991,31462000
2021-01-27,90.4048080444336,93.46296709007444,89.32826428623379,93.18662453904426,82512000
2021-01-28,92.10759735107422,93.83672142222038,91.00421417346793,91.00421417346793,55278000
2021-01-29,90.82329559326172,91.82628299540802,89.54099274771156,91.15431055818837,44530000
2021-02-01,94.08921813964844,95.20601732159051,91.6796654516127,91.6796654516127,40252000
2021-02-02,95.38394927978516,96.88742931511274,94.75024525412037,95.08623526655502,66332000
2021-02-03,102.33028411865234,104.7030546909013,100.07729383277915,102.66478008616467,97882000
2021-02-04,102.06936645507812,102.84818869522056,101.14838378792467,102.4167778715064,48596000
2021-02-05,103.8188705444336,104.17225050561574,101.8889469672642,102.36409421870174,29866000
2021-02-08,103.60465240478516,105.11956910895235,102.55246807496222,104.37404025002361,28828000
2021-02-09,103.15087127685547,104.29997793898025,102.88297719272809,103.12154429170882,21892000
2021-02-10,103.70205688476562,104.31836340710977,102.00026518992262,103.53605265825247,25102000
2021-02-11,103.81488800048828,104.07582005345999,102.82631757565206,103.92672035685406,20480000
2021-02-12,104.12701416015625,104.34917724803692,103.06040533778221,103.36856239212287,18990000
2021-02-16,104.90584564208984,106.61757987938563,103.96399213946253,103.96399213946253,31004000
2021-02-17,105.29948425292969,105.48934747308948,103.7950106749133,104.0748266673645,20294000
2021-02-18,104.66280364990234,105.46698646969618,104.04252310285206,104.62254824705181,22546000
2021-02-19,103.81787109375,105.29749981402172,103.55047754159321,104.76121867913992,37938000
2021-02-22,102.10066223144531,103.39639618245826,101.78953228148654,102.06786181624553,29466000
2021-02-23,102.39191436767578,103.00722740278977,98.91824802820905,100.0991691457398,34658000
2021-02-24,103.5693588256836,103.79351649255214,100.77213931026829,100.89688706756169,22608000
2021-02-25,100.19658660888672,103.52910126753403,99.72640686861114,102.18366992402821,41548000
2021-02-26,100.49281311035156,102.21299595151596,99.45404473122147,100.89241699926697,40042000
2021-03-01,102.86607360839844,103.19261405786179,101.11457698152915,101.7895298793469,26060000
2021-03-02,102.6086196899414,104.11260028710367,102.22045236318077,102.62651013645349,25564000
2021-03-03,99.97093963623047,103.18068584904677,99.10562298141046,101.98585584761308,33892000
2021-03-04,101.0902328491211,103.11111014541319,99.6737250390312,100.14291130389655,49216000
2021-03-05,104.22840118408203,104.68217690297463,100.7845548730647,102.44311066187204,53100000
2021-03-08,99.77659606933594,105.05692409032986,99.66178324828238,103.58177765905114,36868000
2021-03-09,101.4098129272461,102.58079162348288,101.17323280620501,101.87651926059269,33920000
2021-03-10,101.20255279541016,102.45553624069301,100.36457612969325,102.45553624069301,27100000
2021-03-11,104.40087127685547,104.93417190677165,102.2095153267272,102.29748869571223,27702000
2021-03-12,101.8889389038086,103.26120974284471,101.01518130947314,103.20156986399655,33818000
2021-03-15,102.109619140625,102.13695155808608,100.7850662253003,101.63943937221916,26168000
2021-03-16,103.57333374023438,105.05394823613396,102.35066321959762,102.6836651603778,31900000
2021-03-17,103.4903335571289,104.3243286936615,101.59669158865508,102.80693214633835,26382000
2021-03-18,100.4644775390625,102.8208441665596,100.35711969602488,101.79847230274098,31700000
2021-03-19,100.74380493164062,101.2447981089968,99.54946783582494,100.88148325652291,46072000
2021-03-22,100.92919158935547,101.8064301700288,100.09966339340274,100.77710383618637,33536000
2021-03-23,101.4580307006836,102.59024051745342,100.79550772620291,101.38944179992691,28510000
2021-03-24,101.02064514160156,102.76368575066147,100.8451913597825,101.97640752991998,25218000
2021-03-25,101.01716613769531,101.67223405038776,99.2095029867065,100.84768089048715,35616000
2021-03-26,100.63298034667969,101.3616046687549,99.59519786182128,100.98387277586289,27978000
2021-03-29,101.6796875,101.84967328278017,99.67471376192738,100.50523544739357,26492000
2021-03-30,101.71348571777344,102.51865436260793,101.20056307671311,102.03704568935827,27312000
2021-03-31,102.51119995117188,103.69112755618836,101.73982520867791,102.1076221341806,42570000
2021-04-01,105.8541488647461,106.15086937454355,103.9480845650044,103.9888405016089,39880000
2021-04-05,110.28657531738281,110.78508856982437,106.62105855599854,106.71748040638636,48510000
2021-04-06,109.80445861816406,110.73587664177695,109.43318825749175,109.88696398541468,35240000
2021-04-07,111.28409576416016,111.55596382483178,109.99532375762612,109.99532375762612,24134000
2021-04-08,111.85069274902344,112.91232656117008,111.48190231421209,112.52514514164997,28664000
2021-04-09,112.85665893554688,113.02067618100838,111.19611609570462,111.60268198611686,26146000
2021-04-12,111.56192779541016,112.17176526471471,110.72693158579092,112.03409452427441,25024000
2021-04-13,112.04949951171875,112.49880834043081,111.4838914022522,111.87852781394703,25682000
2021-04-14,111.42723083496094,112.69562482936433,111.13449185940385,112.69562482936433,21002000
