Price,Close,High,Low,Open,Volume
Ticker,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L
Date,,,,,
2020-02-28,523.072021484375,531.4587090588092,510.69159481046245,524.86916446899,103928220
2020-03-02,519.2780151367188,528.8628799624194,510.59178280545314,527.0657368509433,97188554
2020-03-03,508.9942626953125,526.7661180888184,506.69790997086767,525.7676985617821,105976631
2020-03-04,511.3905029296875,517.0815065216219,506.89761497900656,511.78983418431005,60988822
2020-03-05,505.599609375,517.1812812260546,503.4031048405884,515.7834696040226,84291009
2020-03-06,493.01953125,501.0068871582663,489.37530621072244,499.40944035208884,67508614
2020-03-09,469.2571716308594,482.086868481019,463.5661682127043,474.2492692014004,94880467
2020-03-10,477.74371337890625,490.62331836672587,474.6486069475775,478.74213284260304,81914788
2020-03-11,484.732666015625,499.40944481598854,478.84199707449466,484.2833650540311,86386693
2020-03-12,443.8973083496094,468.3585856893882,440.1532352873984,462.3181295340809,111137921
2020-03-13,465.1137390136719,480.5892415579607,450.9361696563271,464.7642860881575,100111907
2020-03-16,463.6660461425781,467.4600588223315,432.11598136939824,453.23257982928806,93889087
2020-03-17,493.8681945800781,496.11463843232997,462.2682238189376,475.147829144646,90489087
2020-03-18,490.2239685058594,492.3206555240915,471.853056024356,472.6517794268517,89926270
